token,auc,age,n_healthy,n_diseased,auc_delong,auc_variance_delong,sex,offset_days,index,ICD-10 Chapter (short),name,color,count
57,0.58525646,85,52,15,0.58525646,0.006752214848273331,female,365.25,57,Clinical measures,DBP_elevated,#2ca02c,2357.0
57,0.32213438,90,23,11,0.32213438,0.01258615599000572,female,365.25,57,Clinical measures,DBP_elevated,#2ca02c,2357.0
58,0.7012987,65,165,14,0.7012987,0.0068066949792009645,female,365.25,58,Clinical measures,DBP_high,#2ca02c,1087.0
58,0.4537037,70,153,12,0.4537037,0.008568754706223362,female,365.25,58,Clinical measures,DBP_high,#2ca02c,1087.0
58,0.6895425,75,153,13,0.6895425,0.010591372474399445,female,365.25,58,Clinical measures,DBP_high,#2ca02c,1087.0
58,0.58792645,80,127,24,0.58792645,0.0045476083615574375,female,365.25,58,Clinical measures,DBP_high,#2ca02c,1087.0
58,0.61742425,85,96,11,0.61742425,0.00815290464548785,female,365.25,58,Clinical measures,DBP_high,#2ca02c,1087.0
58,0.61481476,90,45,6,0.61481476,0.019976929648382047,female,365.25,58,Clinical measures,DBP_high,#2ca02c,1087.0
59,0.5545833,65,80,30,0.5545833,0.00479577060958413,female,365.25,59,Clinical measures,GLU_normal,#2ca02c,2587.0
59,0.56190467,70,66,35,0.56190467,0.0038911079756704303,female,365.25,59,Clinical measures,GLU_normal,#2ca02c,2587.0
59,0.5164728,75,72,43,0.5164728,0.0035089210703711433,female,365.25,59,Clinical measures,GLU_normal,#2ca02c,2587.0
59,0.3365801,80,66,42,0.3365801,0.0031431671192957596,female,365.25,59,Clinical measures,GLU_normal,#2ca02c,2587.0
59,0.5603658,85,41,20,0.5603658,0.007906153192113654,female,365.25,59,Clinical measures,GLU_normal,#2ca02c,2587.0
59,0.5210084,90,17,7,0.5210084,0.03537003058501115,female,365.25,59,Clinical measures,GLU_normal,#2ca02c,2587.0
60,0.60055554,65,100,18,0.60055554,0.007514962065928185,female,365.25,60,Clinical measures,GLU_pre,#2ca02c,2020.0
60,0.5420792,70,101,28,0.5420792,0.004765804381137344,female,365.25,60,Clinical measures,GLU_pre,#2ca02c,2020.0
60,0.5247283,75,92,40,0.5247283,0.003437749913644405,female,365.25,60,Clinical measures,GLU_pre,#2ca02c,2020.0
60,0.5447124,80,77,35,0.5447124,0.0036708377243047747,female,365.25,60,Clinical measures,GLU_pre,#2ca02c,2020.0
60,0.5404762,85,49,30,0.5404762,0.004548352079929876,female,365.25,60,Clinical measures,GLU_pre,#2ca02c,2020.0
60,0.6666666,90,18,6,0.6666666,0.038223190534940166,female,365.25,60,Clinical measures,GLU_pre,#2ca02c,2020.0
61,0.46593365,65,146,19,0.46593365,0.005435904445278466,female,365.25,61,Clinical measures,GLU_diabetic,#2ca02c,1388.0
61,0.5514485,70,143,14,0.5514485,0.006359579933283826,female,365.25,61,Clinical measures,GLU_diabetic,#2ca02c,1388.0
61,0.5105969,75,136,17,0.5105969,0.0071804048818794475,female,365.25,61,Clinical measures,GLU_diabetic,#2ca02c,1388.0
61,0.63936335,80,112,23,0.63936335,0.0043039909559313,female,365.25,61,Clinical measures,GLU_diabetic,#2ca02c,1388.0
61,0.6428572,85,76,21,0.6428572,0.004326117332430301,female,365.25,61,Clinical measures,GLU_diabetic,#2ca02c,1388.0
61,0.56130266,90,29,9,0.56130266,0.014485778763802096,female,365.25,61,Clinical measures,GLU_diabetic,#2ca02c,1388.0
61,0.6388889,95,12,3,0.6388889,0.08193041354952978,female,365.25,61,Clinical measures,GLU_diabetic,#2ca02c,1388.0
62,0.61837035,65,125,27,0.61837035,0.005347301461054642,female,365.25,62,Clinical measures,HBA1C_normal,#2ca02c,1648.0
62,0.5185185,70,108,23,0.5185185,0.006713363113420301,female,365.25,62,Clinical measures,HBA1C_normal,#2ca02c,1648.0
62,0.5612193,75,122,16,0.5612193,0.010199077626410313,female,365.25,62,Clinical measures,HBA1C_normal,#2ca02c,1648.0
62,0.49848732,80,101,36,0.49848732,0.004131928161874377,female,365.25,62,Clinical measures,HBA1C_normal,#2ca02c,1648.0
62,0.6168254,85,75,21,0.6168254,0.006243242269852115,female,365.25,62,Clinical measures,HBA1C_normal,#2ca02c,1648.0
62,0.7375,90,40,8,0.7375,0.012107944680026496,female,365.25,62,Clinical measures,HBA1C_normal,#2ca02c,1648.0
63,0.57142854,65,112,16,0.57142854,0.009547909327180542,female,365.25,63,Clinical measures,HBA1C_pre,#2ca02c,2005.0
63,0.57458377,70,109,27,0.57458377,0.004939655020109371,female,365.25,63,Clinical measures,HBA1C_pre,#2ca02c,2005.0
63,0.5664869,75,104,41,0.5664869,0.0036719840428853174,female,365.25,63,Clinical measures,HBA1C_pre,#2ca02c,2005.0
63,0.646904,80,95,34,0.646904,0.004320011387394722,female,365.25,63,Clinical measures,HBA1C_pre,#2ca02c,2005.0
63,0.6362319,85,69,15,0.6362319,0.008105358004893393,female,365.25,63,Clinical measures,HBA1C_pre,#2ca02c,2005.0
63,0.7417583,90,26,7,0.7417583,0.01904359378220838,female,365.25,63,Clinical measures,HBA1C_pre,#2ca02c,2005.0
63,0.625,95,8,2,0.625,0.078125,female,365.25,63,Clinical measures,HBA1C_pre,#2ca02c,2005.0
64,0.6478632,65,195,9,0.6478632,0.011069340634618298,female,365.25,64,Clinical measures,HBA1C_diabetic,#2ca02c,547.0
64,0.6871658,70,187,5,0.6871658,0.02962490769525027,female,365.25,64,Clinical measures,HBA1C_diabetic,#2ca02c,547.0
64,0.5499232,75,186,7,0.5499232,0.01791071369264202,female,365.25,64,Clinical measures,HBA1C_diabetic,#2ca02c,547.0
64,0.6787507,80,163,11,0.6787507,0.01020192121681324,female,365.25,64,Clinical measures,HBA1C_diabetic,#2ca02c,547.0
64,0.70500004,85,125,4,0.70500004,0.01971871060963603,female,365.25,64,Clinical measures,HBA1C_diabetic,#2ca02c,547.0
64,0.7780172,90,58,4,0.7780172,0.023443042755879728,female,365.25,64,Clinical measures,HBA1C_diabetic,#2ca02c,547.0
65,0.41098347,65,199,7,0.41098347,0.011839437680067143,female,365.25,65,Clinical measures,HDL_low,#2ca02c,642.0
65,0.68329555,70,189,7,0.68329555,0.02298111352157047,female,365.25,65,Clinical measures,HDL_low,#2ca02c,642.0
65,0.4996097,75,183,7,0.4996097,0.019024859091343754,female,365.25,65,Clinical measures,HDL_low,#2ca02c,642.0
65,0.6284722,80,160,9,0.6284722,0.015523036555928309,female,365.25,65,Clinical measures,HDL_low,#2ca02c,642.0
65,0.45413226,85,121,10,0.45413226,0.010666516778679662,female,365.25,65,Clinical measures,HDL_low,#2ca02c,642.0
65,0.52916664,90,60,4,0.52916664,0.02729303800270004,female,365.25,65,Clinical measures,HDL_low,#2ca02c,642.0
66,0.60248315,65,108,22,0.60248315,0.004684527610390207,female,365.25,66,Clinical measures,HDL_mid,#2ca02c,2153.0
66,0.5538195,70,108,24,0.5538195,0.0051377628856929015,female,365.25,66,Clinical measures,HDL_mid,#2ca02c,2153.0
66,0.41428572,75,106,35,0.41428572,0.002915753719610841,female,365.25,66,Clinical measures,HDL_mid,#2ca02c,2153.0
66,0.5642556,80,89,32,0.5642556,0.003772605562984808,female,365.25,66,Clinical measures,HDL_mid,#2ca02c,2153.0
66,0.53571427,85,63,14,0.53571427,0.007362631455468824,female,365.25,66,Clinical measures,HDL_mid,#2ca02c,2153.0
66,0.4275,90,25,8,0.4275,0.016594643270956104,female,365.25,66,Clinical measures,HDL_mid,#2ca02c,2153.0
66,0.3125,95,8,2,0.3125,0.03013392857142857,female,365.25,66,Clinical measures,HDL_mid,#2ca02c,2153.0
67,0.53070176,65,95,30,0.53070176,0.0038066417954375096,female,365.25,67,Clinical measures,HDL_high,#2ca02c,2005.0
67,0.37480128,70,74,34,0.37480128,0.0030119305052167854,female,365.25,67,Clinical measures,HDL_high,#2ca02c,2005.0
67,0.40159732,75,79,42,0.40159732,0.0030520822513343793,female,365.25,67,Clinical measures,HDL_high,#2ca02c,2005.0
67,0.34412697,80,75,42,0.34412697,0.0031253782529235227,female,365.25,67,Clinical measures,HDL_high,#2ca02c,2005.0
