token,auc,age,n_healthy,n_diseased,auc_delong,auc_variance_delong,sex,offset_days,index,ICD-10 Chapter (short),name,color,count
62,0.51457644,80,101,36,0.51457644,0.004045201881803538,female,365.25,62,Clinical measures,HBA1C_normal,#2ca02c,1648.0
62,0.6295239,85,75,21,0.6295239,0.007398751426052653,female,365.25,62,Clinical measures,HBA1C_normal,#2ca02c,1648.0
62,0.746875,90,40,8,0.746875,0.009057420110526166,female,365.25,62,Clinical measures,HBA1C_normal,#2ca02c,1648.0
63,0.6141183,65,112,16,0.6141183,0.009850226600077153,female,365.25,63,Clinical measures,HBA1C_pre,#2ca02c,2005.0
63,0.595141,70,109,27,0.595141,0.004403361015160327,female,365.25,63,Clinical measures,HBA1C_pre,#2ca02c,2005.0
63,0.57047373,75,104,41,0.57047373,0.003667858642153199,female,365.25,63,Clinical measures,HBA1C_pre,#2ca02c,2005.0
63,0.6464396,80,95,34,0.6464396,0.0042799231891561176,female,365.25,63,Clinical measures,HBA1C_pre,#2ca02c,2005.0
63,0.6309179,85,69,15,0.6309179,0.0070167264442656625,female,365.25,63,Clinical measures,HBA1C_pre,#2ca02c,2005.0
63,0.67582417,90,26,7,0.67582417,0.015273115191236364,female,365.25,63,Clinical measures,HBA1C_pre,#2ca02c,2005.0
63,0.75,95,8,2,0.75,0.033482142857142856,female,365.25,63,Clinical measures,HBA1C_pre,#2ca02c,2005.0
64,0.37635326,65,195,9,0.37635326,0.01680338181002291,female,365.25,64,Clinical measures,HBA1C_diabetic,#2ca02c,547.0
64,0.7508021,70,187,5,0.7508021,0.015567763145728181,female,365.25,64,Clinical measures,HBA1C_diabetic,#2ca02c,547.0
64,0.5956221,75,186,7,0.5956221,0.017375555218227028,female,365.25,64,Clinical measures,HBA1C_diabetic,#2ca02c,547.0
64,0.68349135,80,163,11,0.68349135,0.008995541925375435,female,365.25,64,Clinical measures,HBA1C_diabetic,#2ca02c,547.0
64,0.76100004,85,125,4,0.76100004,0.012727236050314828,female,365.25,64,Clinical measures,HBA1C_diabetic,#2ca02c,547.0
64,0.91810346,90,58,4,0.91810346,0.002051520338456297,female,365.25,64,Clinical measures,HBA1C_diabetic,#2ca02c,547.0
65,0.58147883,65,199,7,0.58147883,0.014259580700951699,female,365.25,65,Clinical measures,HDL_low,#2ca02c,642.0
65,0.6689343,70,189,7,0.6689343,0.017713597282713985,female,365.25,65,Clinical measures,HDL_low,#2ca02c,642.0
65,0.47501954,75,183,7,0.47501954,0.025581533854224407,female,365.25,65,Clinical measures,HDL_low,#2ca02c,642.0
65,0.6302084,80,160,9,0.6302084,0.013173649089179307,female,365.25,65,Clinical measures,HDL_low,#2ca02c,642.0
65,0.42438012,85,121,10,0.42438012,0.009693070297601733,female,365.25,65,Clinical measures,HDL_low,#2ca02c,642.0
65,0.6708333,90,60,4,0.6708333,0.007497841845835383,female,365.25,65,Clinical measures,HDL_low,#2ca02c,642.0
66,0.49705386,65,108,22,0.49705386,0.00566959225157438,female,365.25,66,Clinical measures,HDL_mid,#2ca02c,2153.0
66,0.53665125,70,108,24,0.53665125,0.005281162889706813,female,365.25,66,Clinical measures,HDL_mid,#2ca02c,2153.0
